base_info,house_daxiao,house_direction,house_id,house_scale,price,time,title
"基本信息,发布：3天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/25层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",43㎡,朝东南,FZ2216610417458028544,2室1厅1卫,3500元,2019-03-20,东二环泰禾广场二期 2室1厅 3500元
"基本信息,发布：3天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/8层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",111㎡,朝南 北,FZ2216606630890979328,3室2厅1卫,3500元,2019-03-20,福霞小区 3室2厅 3500元
"基本信息,发布：3天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/37层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",20㎡,朝南,FZ2216581871696093184,1室0厅1卫,2500元,2019-03-20,香开新城东区 1室0厅 2500元
"基本信息,发布：3天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/34层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",30㎡,朝南,FZ2216516692362928128,1室0厅0卫,1050元,2019-03-20,世欧王庄四区 1室0厅 1050元
"基本信息,发布：3天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/32层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",60㎡,朝南,FZ2216438545097162752,2室1厅1卫,3200元,2019-03-20,岳峰新城三区 2室1厅 3200元
"基本信息,发布：3天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/18层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",90㎡,朝北,FZ2216518016026550272,3室2厅1卫,3200元,2019-03-20,名桂佳园 3室2厅 3200元
"基本信息,发布：4天前,入住：2019-03-31, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/6层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",116㎡,朝南,FZ2216375061764915200,3室2厅2卫,3500元,2019-03-20,君临东城 3室2厅 3500元
"基本信息,发布：24天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/8层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",100㎡,朝南,FZ2201474455917051904,3室1厅1卫,4500元,2019-02-27,海润滨江花园B区 3室1厅 4500元
"基本信息,发布：2个月前,入住：随时入住, ,租期：1年以内,看房：需提前预约, ,楼层：高楼层/33层,电梯：有, ,车位：暂无数据,用水：民水, ,用电：民电,燃气：有, ,采暖：暂无数据",128㎡,朝南 北,FZ2167996679033462784,4室2厅2卫,领包即住,2019-01-12,整租 ·   揽香高层精装大三房 南北通透 领包即住
"基本信息,发布：17天前,入住：随时入住, ,租期：1年以内,看房：需提前预约, ,楼层：低楼层/33层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",79㎡,朝南,FZ2206973407671615488,3室1厅1卫,2800元,2019-03-07,整租 · 阳光城大都会A区 3室1厅 2800元
"基本信息,发布：今天,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/7层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",105㎡,朝南 北,FZ2218750790980608000,3室2厅1卫,3500元,2019-03-24,中亭街利民苑 3室2厅 3500元
"基本信息,发布：今天,入住：2019-03-25, ,租期：暂无数据,看房：一般下班后可看, ,楼层：中楼层/32层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",50㎡,朝南,FZ2218779665433370624,1室1厅1卫,1900元,2019-03-23,闽江世纪城A区 1室1厅 1900元
"基本信息,发布：今天,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/8层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",100㎡,朝南,FZ2218609802270490624,3室1厅1卫,3000元,2019-03-23,莲宅新村 3室1厅 3000元
"基本信息,发布：今天,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/8层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",95㎡,朝南,FZ2218718907970633728,3室2厅1卫,3300元,2019-03-23,黄山新城一区 3室2厅 3300元
"基本信息,发布：8天前,入住：随时入住, ,租期：暂无数据,看房：暂无数据, ,楼层：中楼层/11层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",130㎡,朝南,FZ2212968337334878208,3室2厅2卫,5100元,2019-03-15,海润滨江花园B区 3室2厅 5100元
"基本信息,发布：1天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/25层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",90㎡,朝南,FZ2218545927541760000,3室1厅1卫,3500元,2019-03-23,群升国际D区和馨雅景 3室1厅 3500元
"基本信息,发布：1天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/9层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",50㎡,朝南,FZ2218541941971222528,2室1厅1卫,1900元,2019-03-23,百花新苑一区 2室1厅 1900元
"基本信息,发布：3天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/32层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",114㎡,朝南,FZ2216438652026748928,3室2厅1卫,5000元,2019-03-20,保利香槟国际 3室2厅 5000元
"基本信息,发布：1天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/17层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",83㎡,朝南,FZ2218155054169866240,2室2厅1卫,3300元,2019-03-22,福晟钱隆金山 2室2厅 3300元
"基本信息,发布：1天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/6层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",121㎡,朝南,FZ2217955770354909184,3室2厅2卫,4300元,2019-03-22,摘仙苑小区 3室2厅 4300元
"基本信息,发布：1天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/8层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",38㎡,朝东,FZ2218042721305116672,1室1厅1卫,1750元,2019-03-22,万科金融港 1室1厅 1750元
"基本信息,发布：1天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/8层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",38㎡,朝东,FZ2218043347984465920,1室1厅1卫,1750元,2019-03-22,万科金融港 1室1厅 1750元
"基本信息,发布：1天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/30层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",60㎡,朝东南,FZ2217977886155997184,2室1厅1卫,2600元,2019-03-22,江厦小区 2室1厅 2600元
"基本信息,发布：1天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/31层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",50㎡,朝南,FZ2218045268455604224,2室2厅2卫,2200元,2019-03-22,蓝波湾 2室2厅 2200元
"基本信息,发布：1天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/34层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",110㎡,朝东南,FZ2217890233482223616,2室2厅2卫,4500元,2019-03-22,红星国际晶品 2室2厅 4500元
"基本信息,发布：2天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/8层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",38㎡,朝东,FZ2217433499999141888,1室1厅1卫,1600元,2019-03-21,万科金融港 1室1厅 1600元
"基本信息,发布：1天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/21层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",60㎡,朝北,FZ2217936886725885952,2室1厅1卫,3600元,2019-03-22,万都阿波罗 2室1厅 3600元
"基本信息,发布：3天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/7层,电梯：无, ,车位：暂无数据,用水：民水, ,用电：民电,燃气：有, ,采暖：暂无数据",60㎡,朝南 北,FZ2217067542588170240,2室1厅1卫,3000元,2019-03-21,整租 · 互爱巷15号 2室1厅 3000元
"基本信息,发布：2天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/33层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",107㎡,朝南,FZ2217261869725925376,3室2厅2卫,3600元,2019-03-21,闽江世纪城A区 3室2厅 3600元
"基本信息,发布：2天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/33层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",59㎡,朝南,FZ2217251533148659712,2室1厅1卫,2800元,2019-03-21,闽江世纪城A区 2室1厅 2800元
"基本信息,发布：3天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/30层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",45㎡,朝东南,FZ2217123569505681408,1室1厅1卫,2500元,2019-03-21,鳌祥佳园 1室1厅 2500元
"基本信息,发布：2天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/39层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",75㎡,朝东南,FZ2217843305814179840,2室2厅1卫,3300元/月,2019-03-22,宝龙 福机新苑 精装电梯2房 设备齐全 3300元/月
"基本信息,发布：4天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/38层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",75㎡,朝东南,FZ2216362232269512704,2室2厅1卫,大两房,2019-03-20,整租 · 沿江一排，格局好，风景好，朝向好，住得好 大两房
"基本信息,发布：1天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/8层,电梯：无, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",60㎡,朝南 北,FZ2217917026369019904,2室1厅1卫,2800元,2019-03-22,双抛桥一里小区 2室1厅 2800元
"基本信息,发布：3天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/11层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",99㎡,朝东南,FZ2216631100199927808,2室1厅1卫,3499元,2019-03-20,融侨江南水都杰座东区 2室1厅 3499元
"基本信息,发布：6天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/17层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",140㎡,朝南 北,FZ2214974713288204288,3室2厅2卫,5000元,2019-03-18,钱隆首府 3室2厅 5000元
"基本信息,发布：10天前,入住：2019-04-01, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/25层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",120㎡,朝东,FZ2212052927374163968,2室1厅1卫,9000元,2019-03-14,东二环泰禾广场二期 2室1厅 9000元
"基本信息,发布：6天前,入住：2019-03-31, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/21层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",127㎡,朝北,FZ2214422978853347328,2室1厅1卫,11000元,2019-03-17,东二环泰禾广场一期 2室1厅 11000元
"基本信息,发布：6天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/30层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",45㎡,朝南,FZ2214289794887065600,1室1厅1卫,2200元,2019-03-17,紫阳新苑 1室1厅 2200元
"基本信息,发布：6天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/38层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",90㎡,朝南,FZ2214262266428129280,3室2厅2卫,3800元,2019-03-17,保利香槟国际 3室2厅 3800元
"基本信息,发布：7天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/32层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",100㎡,朝东南,FZ2214222725055528960,3室2厅1卫,3200元,2019-03-17,祥屿佳园 3室2厅 3200元
"基本信息,发布：7天前,入住：随时入住, ,租期：暂无数据,看房：一般下班后可看, ,楼层：中楼层/17层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",40㎡,朝南,FZ2214217419755356160,1室0厅1卫,2350元,2019-03-17,东南花园 1室0厅 2350元
